
query_id   Q0   doc_id       rank    score               system_name
1        Q0   CACM-2319        1   12.180883557670601   bm25_using_SEG_model   
1        Q0   CACM-1410        2   12.081308294351643   bm25_using_SEG_model   
1        Q0   CACM-1605        3   10.662693546949319   bm25_using_SEG_model   
1        Q0   CACM-1161        4   10.337260797158132   bm25_using_SEG_model   
1        Q0   CACM-1225        5   10.004269069703582   bm25_using_SEG_model   
1        Q0   CACM-2054        6   9.501820119726494   bm25_using_SEG_model   
1        Q0   CACM-1685        7   9.438191829807394   bm25_using_SEG_model   
1        Q0   CACM-2764        8   9.392501576183989   bm25_using_SEG_model   
1        Q0   CACM-1506        9   9.29458969186319   bm25_using_SEG_model   
1        Q0   CACM-1033        10   9.29091605492448   bm25_using_SEG_model   
1        Q0   CACM-2340        11   9.23000835384512   bm25_using_SEG_model   
1        Q0   CACM-1393        12   9.092238540029522   bm25_using_SEG_model   
1        Q0   CACM-0637        13   9.071480659166308   bm25_using_SEG_model   
1        Q0   CACM-0414        14   8.994145782227692   bm25_using_SEG_model   
1        Q0   CACM-1542        15   8.713653483935165   bm25_using_SEG_model   
1        Q0   CACM-2989        16   8.500546355858052   bm25_using_SEG_model   
1        Q0   CACM-1179        17   8.491107402146463   bm25_using_SEG_model   
1        Q0   CACM-1647        18   8.373222753312335   bm25_using_SEG_model   
1        Q0   CACM-1464        19   8.16179538360043   bm25_using_SEG_model   
1        Q0   CACM-1698        20   8.112029154257954   bm25_using_SEG_model   
1        Q0   CACM-0435        21   8.103848537928421   bm25_using_SEG_model   
1        Q0   CACM-3069        22   8.043103971781155   bm25_using_SEG_model   
1        Q0   CACM-2666        23   7.815105179647559   bm25_using_SEG_model   
1        Q0   CACM-3142        24   7.802289857655637   bm25_using_SEG_model   
1        Q0   CACM-2288        25   7.782286611458129   bm25_using_SEG_model   
1        Q0   CACM-1280        26   7.736452276799625   bm25_using_SEG_model   
1        Q0   CACM-1885        27   7.706954729653358   bm25_using_SEG_model   
1        Q0   CACM-0699        28   7.7068068674588375   bm25_using_SEG_model   
1        Q0   CACM-1195        29   7.663184829019279   bm25_using_SEG_model   
1        Q0   CACM-2187        30   7.636124238062332   bm25_using_SEG_model   
1        Q0   CACM-1828        31   7.559059264604612   bm25_using_SEG_model   
1        Q0   CACM-1113        32   7.49317483172201   bm25_using_SEG_model   
1        Q0   CACM-0827        33   7.457338873059999   bm25_using_SEG_model   
1        Q0   CACM-1590        34   7.44971836282418   bm25_using_SEG_model   
1        Q0   CACM-1166        35   7.449361863251625   bm25_using_SEG_model   
1        Q0   CACM-2249        36   7.407097915531621   bm25_using_SEG_model   
1        Q0   CACM-3065        37   7.398439021284084   bm25_using_SEG_model   
1        Q0   CACM-1523        38   7.389837136547651   bm25_using_SEG_model   
1        Q0   CACM-2201        39   7.357628534934318   bm25_using_SEG_model   
1        Q0   CACM-1163        40   7.30995089922291   bm25_using_SEG_model   
1        Q0   CACM-0265        41   7.205145639326355   bm25_using_SEG_model   
1        Q0   CACM-2915        42   7.183258827029469   bm25_using_SEG_model   
1        Q0   CACM-2541        43   7.181298483939374   bm25_using_SEG_model   
1        Q0   CACM-2767        44   7.181286370315915   bm25_using_SEG_model   
1        Q0   CACM-1173        45   7.176182967454068   bm25_using_SEG_model   
1        Q0   CACM-1697        46   7.1697205876341155   bm25_using_SEG_model   
1        Q0   CACM-0098        47   7.158622908864249   bm25_using_SEG_model   
1        Q0   CACM-1519        48   7.131823024803806   bm25_using_SEG_model   
1        Q0   CACM-1455        49   7.120191608183277   bm25_using_SEG_model   
1        Q0   CACM-1304        50   7.106429199372332   bm25_using_SEG_model   
1        Q0   CACM-0069        51   7.057745398130656   bm25_using_SEG_model   
1        Q0   CACM-1938        52   7.054470327246365   bm25_using_SEG_model   
1        Q0   CACM-2188        53   7.047742981010549   bm25_using_SEG_model   
1        Q0   CACM-1591        54   7.038402718293921   bm25_using_SEG_model   
1        Q0   CACM-1440        55   7.029287331646035   bm25_using_SEG_model   
1        Q0   CACM-1827        56   7.0216644442464755   bm25_using_SEG_model   
1        Q0   CACM-1626        57   7.018196947227567   bm25_using_SEG_model   
1        Q0   CACM-1408        58   7.01310536267294   bm25_using_SEG_model   
1        Q0   CACM-2390        59   6.986989667286621   bm25_using_SEG_model   
1        Q0   CACM-1641        60   6.949695652829722   bm25_using_SEG_model   
1        Q0   CACM-1315        61   6.869515115644046   bm25_using_SEG_model   
1        Q0   CACM-1258        62   6.845632260679182   bm25_using_SEG_model   
1        Q0   CACM-1956        63   6.82310379215474   bm25_using_SEG_model   
1        Q0   CACM-1622        64   6.81088836800612   bm25_using_SEG_model   
1        Q0   CACM-0619        65   6.779111417092012   bm25_using_SEG_model   
1        Q0   CACM-2876        66   6.75639195499135   bm25_using_SEG_model   
1        Q0   CACM-3048        67   6.728102457409731   bm25_using_SEG_model   
1        Q0   CACM-3127        68   6.685433053549429   bm25_using_SEG_model   
1        Q0   CACM-2380        69   6.65270900913814   bm25_using_SEG_model   
1        Q0   CACM-2535        70   6.610826467796713   bm25_using_SEG_model   
1        Q0   CACM-0718        71   6.588802757644043   bm25_using_SEG_model   
1        Q0   CACM-1811        72   6.56202496827491   bm25_using_SEG_model   
1        Q0   CACM-2438        73   6.553114362664077   bm25_using_SEG_model   
1        Q0   CACM-1544        74   6.5460668689965695   bm25_using_SEG_model   
1        Q0   CACM-2537        75   6.521140483448509   bm25_using_SEG_model   
1        Q0   CACM-0972        76   6.516505767049812   bm25_using_SEG_model   
1        Q0   CACM-1264        77   6.507603999555002   bm25_using_SEG_model   
1        Q0   CACM-1168        78   6.503187434081207   bm25_using_SEG_model   
1        Q0   CACM-2017        79   6.473786796740534   bm25_using_SEG_model   
1        Q0   CACM-2988        80   6.460084051145116   bm25_using_SEG_model   
1        Q0   CACM-2370        81   6.448818013011552   bm25_using_SEG_model   
1        Q0   CACM-1962        82   6.433767323188752   bm25_using_SEG_model   
1        Q0   CACM-2560        83   6.433320662456169   bm25_using_SEG_model   
1        Q0   CACM-0195        84   6.429797868130369   bm25_using_SEG_model   
1        Q0   CACM-1739        85   6.371343500199321   bm25_using_SEG_model   
1        Q0   CACM-2317        86   6.366407785348165   bm25_using_SEG_model   
1        Q0   CACM-1735        87   6.359040850224989   bm25_using_SEG_model   
1        Q0   CACM-1680        88   6.3546301517425885   bm25_using_SEG_model   
1        Q0   CACM-0644        89   6.321407878678718   bm25_using_SEG_model   
1        Q0   CACM-1391        90   6.317268783153114   bm25_using_SEG_model   
1        Q0   CACM-2838        91   6.281445541508278   bm25_using_SEG_model   
1        Q0   CACM-3023        92   6.270400405433891   bm25_using_SEG_model   
1        Q0   CACM-1215        93   6.260338370227219   bm25_using_SEG_model   
1        Q0   CACM-1226        94   6.222756448875306   bm25_using_SEG_model   
1        Q0   CACM-2455        95   6.20940593203049   bm25_using_SEG_model   
1        Q0   CACM-0615        96   6.194703083852861   bm25_using_SEG_model   
1        Q0   CACM-0616        97   6.167197920791902   bm25_using_SEG_model   
1        Q0   CACM-3091        98   6.161196457336361   bm25_using_SEG_model   
1        Q0   CACM-3112        99   6.137356580061637   bm25_using_SEG_model   
1        Q0   CACM-1271        100   6.113757130994804   bm25_using_SEG_model   

query_id   Q0   doc_id       rank    score               system_name
2        Q0   CACM-3078        1   28.451743167477122   bm25_using_SEG_model   
2        Q0   CACM-3129        2   9.037513431626103   bm25_using_SEG_model   
2        Q0   CACM-1931        3   9.035138489376576   bm25_using_SEG_model   
2        Q0   CACM-2039        4   8.162583375328815   bm25_using_SEG_model   
2        Q0   CACM-2250        5   8.094087076762714   bm25_using_SEG_model   
2        Q0   CACM-1012        6   7.750676861348931   bm25_using_SEG_model   
2        Q0   CACM-0047        7   7.270828926621783   bm25_using_SEG_model   
2        Q0   CACM-1821        8   7.17777430060071   bm25_using_SEG_model   
2        Q0   CACM-1764        9   7.05706863566681   bm25_using_SEG_model   
2        Q0   CACM-1977        10   7.036038350909055   bm25_using_SEG_model   
2        Q0   CACM-3117        11   7.018875617486914   bm25_using_SEG_model   
2        Q0   CACM-3136        12   7.010074629850279   bm25_using_SEG_model   
2        Q0   CACM-2771        13   6.882507257493332   bm25_using_SEG_model   
2        Q0   CACM-2905        14   6.850920233899813   bm25_using_SEG_model   
2        Q0   CACM-1062        15   6.7353787836804955   bm25_using_SEG_model   
2        Q0   CACM-1519        16   6.720965917289738   bm25_using_SEG_model   
2        Q0   CACM-2177        17   6.634029575602915   bm25_using_SEG_model   
2        Q0   CACM-0204        18   6.275583124658979   bm25_using_SEG_model   
2        Q0   CACM-1634        19   6.154256349305862   bm25_using_SEG_model   
2        Q0   CACM-0002        20   6.127146935036013   bm25_using_SEG_model   
2        Q0   CACM-0626        21   6.052893002758166   bm25_using_SEG_model   
2        Q0   CACM-2304        22   6.010931650873003   bm25_using_SEG_model   
2        Q0   CACM-0210        23   5.985570407973777   bm25_using_SEG_model   
2        Q0   CACM-2352        24   5.879783144413626   bm25_using_SEG_model   
2        Q0   CACM-3180        25   5.863644068004763   bm25_using_SEG_model   
2        Q0   CACM-1606        26   5.649735398090798   bm25_using_SEG_model   
2        Q0   CACM-2100        27   5.649735398090798   bm25_using_SEG_model   
2        Q0   CACM-0276        28   5.568162669042736   bm25_using_SEG_model   
2        Q0   CACM-2713        29   5.562029710779843   bm25_using_SEG_model   
2        Q0   CACM-1930        30   5.513729352334078   bm25_using_SEG_model   
2        Q0   CACM-2143        31   5.465229165532083   bm25_using_SEG_model   
2        Q0   CACM-1197        32   5.43593442032018   bm25_using_SEG_model   
2        Q0   CACM-3028        33   5.419799762873575   bm25_using_SEG_model   
2        Q0   CACM-2125        34   5.418967809138558   bm25_using_SEG_model   
2        Q0   CACM-1258        35   5.3978889272505   bm25_using_SEG_model   
2        Q0   CACM-2392        36   5.394541522872526   bm25_using_SEG_model   
2        Q0   CACM-2473        37   5.394541522872526   bm25_using_SEG_model   
2        Q0   CACM-3047        38   5.354103467684836   bm25_using_SEG_model   
2        Q0   CACM-1881        39   5.314523972089746   bm25_using_SEG_model   
2        Q0   CACM-2986        40   5.312170974757259   bm25_using_SEG_model   
2        Q0   CACM-2729        41   5.292578823252748   bm25_using_SEG_model   
2        Q0   CACM-3057        42   5.279618903400062   bm25_using_SEG_model   
2        Q0   CACM-0058        43   5.244652513587566   bm25_using_SEG_model   
2        Q0   CACM-2219        44   5.239159797100531   bm25_using_SEG_model   
2        Q0   CACM-1272        45   5.220991134907926   bm25_using_SEG_model   
2        Q0   CACM-2786        46   5.214262474024311   bm25_using_SEG_model   
2        Q0   CACM-2002        47   5.18386902743086   bm25_using_SEG_model   
2        Q0   CACM-3188        48   5.182342876817509   bm25_using_SEG_model   
2        Q0   CACM-1307        49   5.159748739595923   bm25_using_SEG_model   
2        Q0   CACM-0616        50   5.151679304283014   bm25_using_SEG_model   
2        Q0   CACM-1010        51   5.141092468167065   bm25_using_SEG_model   
2        Q0   CACM-1943        52   5.124494165843534   bm25_using_SEG_model   
